id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
48012546,51252363,5000.0,5000.0,5000.0, 36 months,10.99,163.67,B,B4,public works director,8 years,MORTGAGE,55000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48012546,,debt_consolidation,Debt consolidation,362xx,AL,20.64,0.0,Nov-2003,0.0,,65.0,10.0,2.0,13614.0,72.0,19.0,w,4026.19,4026.19,1306.31,1306.31,973.81,332.5,0.0,0.0,0.0,Jan-2016,163.67,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,79272.0,,,,,,,,,,,,18900.0,,,
43420274,46447027,10000.0,10000.0,10000.0, 60 months,14.65,236.07,C,C5,Senior Client Service Specialist,2 years,RENT,27174.0,Source Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43420274,,debt_consolidation,Debt consolidation,157xx,PA,23.37,0.0,May-2006,0.0,,,9.0,0.0,3828.0,54.7,10.0,w,8922.57,8922.57,2116.49,2116.49,1077.43,1039.06,0.0,0.0,0.0,Dec-2015,236.07,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23227.0,,,,,,,,,,,,7000.0,,,
14598925,16661256,10000.0,10000.0,10000.0, 36 months,9.67,321.13,B,B1,Executive Assistant,3 years,MORTGAGE,65000.0,Source Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14598925,,debt_consolidation,Debt consolidation,782xx,TX,16.77,0.0,Apr-1997,0.0,45.0,,14.0,0.0,11398.0,37.0,23.0,f,0.0,0.0,11253.32,11253.32,10000.0,1253.32,0.0,0.0,0.0,Dec-2015,5151.85,,Jan-2016,0.0,45.0,1.0,INDIVIDUAL,,,,0.0,0.0,117358.0,,,,,,,,,,,,30800.0,,,
40472315,43337110,16225.0,16225.0,16225.0, 60 months,13.66,374.68,C,C3,intervention specialist,6 years,RENT,45000.0,Source Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40472315,,debt_consolidation,Debt consolidation,440xx,OH,15.63,0.0,Feb-1998,0.0,,,8.0,0.0,8427.0,44.1,30.0,w,14012.06,14012.06,4109.17,4109.17,2212.94,1896.23,0.0,0.0,0.0,Jan-2016,374.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,60.0,17839.0,,,,,,,,,,,,19100.0,,,
55191908,58762743,12000.0,12000.0,12000.0, 36 months,9.99,387.15,B,B3,owner,10+ years,MORTGAGE,32000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55191908,,credit_card,Credit card refinancing,648xx,MO,8.51,0.0,Dec-1992,0.0,,82.0,10.0,1.0,7834.0,34.7,17.0,f,10539.64,10539.64,1971.19,1971.19,1460.36,510.83,0.0,0.0,0.0,Jan-2016,429.25,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,6233.0,83123.0,,,,,,,,,,,,22600.0,,,
64049185,68479944,13000.0,13000.0,13000.0, 36 months,7.26,402.95,A,A4,Distance Education Coordinator,5 years,MORTGAGE,69000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64049185,,credit_card,Credit card refinancing,301xx,GA,24.56,0.0,Sep-1997,0.0,,,9.0,0.0,42313.0,69.4,17.0,f,12349.44,12349.44,798.04,798.04,650.56,147.48,0.0,0.0,0.0,Jan-2016,402.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,107709.0,,,,,,,,,,,,61000.0,,,
55929801,59591566,35000.0,35000.0,35000.0, 60 months,13.33,802.29,C,C3,COO,< 1 year,MORTGAGE,70000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55929801,,debt_consolidation,Debt consolidation,430xx,OH,24.16,0.0,Feb-1999,0.0,,,11.0,0.0,61632.0,38.6,29.0,w,33318.25,33318.25,3377.63,3377.63,1681.75,1695.88,0.0,0.0,0.0,Jan-2016,802.29,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,231598.0,,,,,,,,,,,,135900.0,,,
1503893,1765274,12000.0,12000.0,12000.0, 36 months,11.14,393.67,B,B2,West LA Urgent Care,2 years,RENT,36000.0,Not Verified,Sep-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1503893,  Borrower added on 08/26/12 > I am paying a high interest rate from my credit cards and personal loan. I want to have a financial freedom and get a low interest rate and reduce my monthly payment.<br><br>  Borrower added on 08/31/12 > I applied to this loan because I want to pay off my credit cards with high interest rate ranging from 19.99% to 36%. The payments I made only applied to the interest &amp; the balance never seems to go down but with Lending Club it offers me a low interest rate with low monthly payment.<br>,credit_card,Financial freedom,900xx,CA,10.1,0.0,Dec-2006,0.0,,,14.0,0.0,4595.0,24.2,22.0,f,0.0,0.0,14051.5627611,14051.56,12000.0,2051.56,0.0,0.0,0.0,Jan-2015,3422.81,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,158.0,10713.0,,,,,,,,,,,,19000.0,,,
14650455,16712754,12500.0,12500.0,12500.0, 60 months,20.49,334.6,E,E2,Team Leader,8 years,MORTGAGE,102000.0,Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14650455,,credit_card,Credit card refinancing,638xx,MO,32.75,0.0,Apr-1999,0.0,78.0,,17.0,0.0,55585.0,76.0,50.0,w,0.0,0.0,14420.82,14420.82,12500.0,1920.82,0.0,0.0,0.0,Jan-2015,11744.02,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,396204.0,,,,,,,,,,,,72760.0,,,
4555377,5807565,14400.0,14400.0,14400.0, 36 months,12.12,479.12,B,B3,V.E.W.,6 years,RENT,48000.0,Verified,May-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4555377,,credit_card,Credit card refinancing,923xx,CA,29.08,1.0,Apr-1999,0.0,20.0,,10.0,0.0,18466.0,63.4,22.0,f,2325.53,2325.53,14851.1,14851.1,12074.47,2776.63,0.0,0.0,0.0,Dec-2015,479.12,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,19137.0,,,,,,,,,,,,29117.0,,,
48976654,52265380,30000.0,30000.0,30000.0, 60 months,12.69,677.85,C,C2,police officer,10+ years,MORTGAGE,92000.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48976654,,debt_consolidation,Debt consolidation,323xx,FL,32.98,0.0,Dec-1993,1.0,,,21.0,0.0,59949.0,68.7,30.0,w,27394.29,27394.29,4692.07,4692.07,2605.71,2086.36,0.0,0.0,0.0,Dec-2015,677.85,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,135823.0,,,,,,,,,,,,87300.0,,,
18625960,20788568,15000.0,15000.0,15000.0, 60 months,13.35,343.99,C,C2,Customer Rebate Specialist,10+ years,OWN,41000.0,Source Verified,Jun-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18625960,,credit_card,Credit card refinancing,765xx,TX,18.35,0.0,Feb-1993,1.0,,,7.0,0.0,11292.0,68.9,19.0,f,0.0,0.0,3783.89,3783.89,2060.34,1723.55,0.0,0.0,0.0,May-2015,343.99,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,102715.0,,,,,,,,,,,,16400.0,,,
24705230,27148206,10000.0,10000.0,10000.0, 60 months,9.17,208.41,B,B1,US Coast Guard,10+ years,RENT,58000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24705230,,debt_consolidation,Debt consolidation,926xx,CA,22.39,0.0,Dec-1997,0.0,,,8.0,0.0,7056.0,27.7,15.0,f,709.03,709.03,10342.97,10342.97,9290.97,1052.0,0.0,0.0,0.0,Jan-2016,1008.41,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,53469.0,,,,,,,,,,,,25500.0,,,
3094652,3766819,19075.0,19075.0,18925.0, 36 months,11.14,625.76,B,B2,Tillamook PUD,10+ years,MORTGAGE,60000.0,Verified,Feb-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3094652,,debt_consolidation,Loan,971xx,OR,13.96,0.0,Sep-1997,1.0,,,21.0,0.0,24937.0,57.6,32.0,f,0.0,0.0,22492.8900092,22316.01,19075.0,3417.89,0.0,0.0,0.0,Nov-2015,2468.57,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,233297.0,,,,,,,,,,,,43300.0,,,
47624595,50843324,10000.0,10000.0,10000.0, 36 months,6.68,307.31,A,A3,Inventory Control,8 years,MORTGAGE,54000.0,Not Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47624595,,debt_consolidation,Debt consolidation,606xx,IL,5.56,0.0,Dec-1998,0.0,,,10.0,0.0,10034.0,32.7,22.0,w,7947.19,7947.19,2454.77,2454.77,2052.81,401.96,0.0,0.0,0.0,Jan-2016,307.31,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,138271.0,,,,,,,,,,,,30700.0,,,
55687492,59329214,30000.0,30000.0,30000.0, 60 months,18.25,765.89,E,E1,Branch Manager,10+ years,RENT,92400.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55687492,,debt_consolidation,Debt consolidation,700xx,LA,12.1,1.0,Nov-2002,1.0,23.0,,7.0,0.0,5252.0,39.5,20.0,w,28403.99,28403.99,3768.62,3768.62,1596.01,2172.61,0.0,0.0,0.0,Dec-2015,765.89,Feb-2016,Jan-2016,0.0,42.0,1.0,INDIVIDUAL,,,,0.0,0.0,33021.0,,,,,,,,,,,,13300.0,,,
60535423,64556149,13000.0,13000.0,13000.0, 36 months,11.53,428.88,B,B5,Dental reception/assistant,< 1 year,MORTGAGE,46000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60535423,,debt_consolidation,Debt consolidation,210xx,MD,7.98,1.0,Oct-2003,1.0,19.0,,7.0,0.0,12901.0,70.9,13.0,f,11766.48,11766.48,1657.22,1657.22,1233.52,423.7,0.0,0.0,0.0,Jan-2016,428.88,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,195558.0,,,,,,,,,,,,18200.0,,,
45434881,48542626,23850.0,23850.0,23850.0, 60 months,25.83,711.69,G,G2,Dietary Manager,< 1 year,RENT,52000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45434881,,major_purchase,Major purchase,782xx,TX,27.86,2.0,Nov-1995,0.0,5.0,,8.0,0.0,1751.0,58.4,32.0,f,21903.48,21903.48,6370.99,6370.99,1946.52,4424.47,0.0,0.0,0.0,Jan-2016,711.69,Feb-2016,Jan-2016,1.0,,1.0,INDIVIDUAL,,,,0.0,1164.0,47342.0,,,,,,,,,,,,3000.0,,,
29224310,31757503,16200.0,16200.0,16200.0, 36 months,16.29,571.87,D,D2,Grounds keeper,6 years,OWN,45000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29224310,,debt_consolidation,Debt consolidation,786xx,TX,20.88,0.0,May-2008,1.0,,,13.0,0.0,14172.0,84.4,17.0,f,10813.34,10813.34,7976.86,7976.86,5386.66,2590.2,0.0,0.0,0.0,Dec-2015,571.87,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,123.0,23365.0,,,,,,,,,,,,16800.0,,,
24626658,27059412,14350.0,14350.0,14350.0, 36 months,16.29,506.57,D,D2,skills coordinator,4 years,MORTGAGE,40000.0,Not Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24626658,,debt_consolidation,Debt consolidation,123xx,NY,20.28,0.0,Jun-1990,2.0,43.0,,6.0,0.0,7920.0,67.7,21.0,w,0.0,0.0,16269.63,16269.63,14350.0,1919.63,0.0,0.0,0.0,Aug-2015,11203.93,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,130238.0,,,,,,,,,,,,11700.0,,,
455041,564073,3750.0,3750.0,3650.0, 36 months,15.65,131.2,D,D4,Huntington Beach Hospital,3 years,RENT,21000.0,Not Verified,Nov-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=455041," 564073 added on 10/27/09 > I have NEVER made a late payment on my credit cards. 564073 added on 10/27/09 > I am a current student who works part time. I pay no rent, so the monthly income I receive is directly paid to bills.",credit_card,Refinance At Lower Intrest Rate,908xx,CA,18.91,0.0,Aug-2006,0.0,,,3.0,0.0,13881.0,90.7,6.0,f,0.0,0.0,4614.12,4491.07,3750.0,864.12,0.0,0.0,0.0,Dec-2011,1475.03,,Dec-2011,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
27180069,29653118,10000.0,10000.0,10000.0, 36 months,6.49,306.45,A,A2,Director of IT,10+ years,MORTGAGE,78000.0,Not Verified,Sep-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27180069,,home_improvement,Home improvement,330xx,FL,17.17,0.0,May-1995,0.0,,,25.0,0.0,11408.0,26.3,33.0,w,5794.14,5794.14,4903.2,4903.2,4205.86,697.34,0.0,0.0,0.0,Jan-2016,306.45,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,709.0,177437.0,,,,,,,,,,,,43400.0,,,
61540418,65659195,19150.0,19150.0,19125.0, 60 months,20.99,517.97,E,E5,Letter Carrier ,10+ years,RENT,57000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61540418,,debt_consolidation,Debt consolidation,012xx,MA,23.68,0.0,Nov-2002,1.0,56.0,,11.0,0.0,15597.0,38.9,22.0,f,18591.33,18567.06,1531.58,1529.58,558.67,972.91,0.0,0.0,0.0,Jan-2016,517.97,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,48274.0,,,,,,,,,,,,40100.0,,,
7721018,9422419,6250.0,6250.0,6250.0, 36 months,20.2,232.91,D,D5,,,OWN,23400.0,Verified,Oct-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7721018,  Borrower added on 10/09/13 > I need to move into a new place.<br>,moving,Move,458xx,OH,20.62,0.0,Feb-1978,1.0,,,8.0,0.0,7219.0,82.0,30.0,f,0.0,0.0,1396.22,1396.22,798.49,597.73,0.0,0.0,0.0,Apr-2014,232.91,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,14348.0,,,,,,,,,,,,8800.0,,,
54514716,58095473,14400.0,14400.0,14400.0, 36 months,16.55,510.19,D,D2,Administrative Assistant,10+ years,MORTGAGE,50000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54514716,,credit_card,Credit card refinancing,622xx,IL,15.39,0.0,Aug-2001,0.0,,,10.0,0.0,12018.0,56.7,13.0,w,12464.8,12464.8,3047.9,3047.9,1935.2,1112.7,0.0,0.0,0.0,Jan-2016,510.19,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,140762.0,,,,,,,,,,,,21200.0,,,
12866052,14888188,7000.0,7000.0,7000.0, 36 months,20.49,261.9,E,E2,Manager,5 years,MORTGAGE,30000.0,Source Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12866052,,debt_consolidation,Debt consolidation,068xx,CT,18.96,0.0,Nov-2005,1.0,,,17.0,0.0,10051.0,40.2,23.0,f,3242.15,3242.15,5761.8,5761.8,3757.85,2003.95,0.0,0.0,0.0,Jan-2016,261.9,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,152210.0,,,,,,,,,,,,25000.0,,,
53121749,56621483,4000.0,4000.0,4000.0, 36 months,8.18,125.68,B,B1,"Director, Digital Communications",7 years,MORTGAGE,182500.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53121749,,debt_consolidation,Debt consolidation,554xx,MN,21.5,0.0,Dec-1993,2.0,39.0,,19.0,0.0,46342.0,68.0,40.0,w,3296.86,3296.86,876.12,876.12,703.14,172.98,0.0,0.0,0.0,Jan-2016,125.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,426302.0,,,,,,,,,,,,68200.0,,,
475261,601505,7000.0,7000.0,6900.0, 36 months,7.4,217.42,A,A2,Vision's in Color ,10+ years,RENT,57600.0,Not Verified,Jan-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=475261,  Borrower added on 01/08/10 > My sons student expenses.<br/>,other,Great Offer,915xx,CA,21.96,0.0,Jun-1979,0.0,,,9.0,0.0,6545.0,10.7,25.0,f,0.0,0.0,7381.79,7276.33,7000.0,381.79,0.0,0.0,0.0,Nov-2010,5432.83,,Nov-2010,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
2828507,3411158,12000.0,12000.0,12000.0, 36 months,15.8,420.71,C,C3,The Timken Company,5 years,MORTGAGE,78000.0,Not Verified,Jan-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2828507,,debt_consolidation,consolidation,447xx,OH,19.8,0.0,Sep-1997,2.0,26.0,104.0,7.0,1.0,20458.0,69.8,18.0,f,0.0,0.0,15145.1246196,15145.12,12000.0,3145.12,0.0,0.0,0.0,Jan-2016,420.27,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,1483.0,57199.0,,,,,,,,,,,,29300.0,,,
49873460,53232175,11000.0,11000.0,11000.0, 36 months,8.18,345.62,B,B1,Dentall receptionist,9 years,MORTGAGE,42000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49873460,,debt_consolidation,Debt consolidation,960xx,CA,7.14,0.0,Dec-2003,1.0,,,6.0,0.0,10925.0,49.9,11.0,f,9066.36,9066.36,2409.34,2409.34,1933.64,475.7,0.0,0.0,0.0,Jan-2016,345.62,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,123306.0,,,,,,,,,,,,21900.0,,,
6316170,7848047,18200.0,18200.0,18200.0, 36 months,13.05,613.67,B,B5,,,MORTGAGE,74626.0,Verified,Jul-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6316170,  Borrower added on 07/11/13 > I am attempting to pay off several high interest credit cards.<br>,debt_consolidation,Survival,850xx,AZ,33.16,0.0,Oct-1999,0.0,,,18.0,0.0,47156.0,87.3,38.0,w,6335.44,6335.44,15372.43,15372.43,11864.56,3477.19,30.68,0.0,0.0,Sep-2015,613.67,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,187682.0,,,,,,,,,,,,54000.0,,,
42642349,45639080,35000.0,35000.0,35000.0, 60 months,9.99,743.48,B,B3,Director of the Center for Urban and Pub,< 1 year,MORTGAGE,136000.0,Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42642349,,credit_card,Credit card refinancing,454xx,OH,20.45,0.0,Dec-1998,0.0,,,11.0,0.0,38834.0,80.2,30.0,w,30792.89,30792.89,6769.02,6769.02,4207.11,2561.91,0.0,0.0,0.0,Jan-2016,743.48,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,372592.0,,,,,,,,,,,,48400.0,,,
2308042,2740446,20000.0,20000.0,20000.0, 36 months,11.14,656.11,B,B2,Smiths Detection,1 year,RENT,100000.0,Verified,Dec-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2308042,  Borrower added on 12/03/12 > Consolidation of 2 high interest credit cards<br>,debt_consolidation,Zero Debt,921xx,CA,16.38,0.0,Aug-2001,4.0,60.0,,9.0,0.0,3930.0,33.3,18.0,f,0.0,0.0,23342.8866828,23342.89,20000.0,3342.89,0.0,0.0,0.0,Feb-2015,6940.7,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,74898.0,,,,,,,,,,,,11800.0,,,
52748485,56258213,5000.0,5000.0,5000.0, 36 months,18.55,182.15,E,E2,technician,1 year,RENT,30000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52748485,,medical,Medical expenses,104xx,NY,5.52,0.0,May-2012,0.0,,,5.0,0.0,1989.0,33.1,6.0,w,4459.25,4459.25,900.44,900.44,540.75,359.69,0.0,0.0,0.0,Dec-2015,182.15,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,41453.0,,,,,,,,,,,,6000.0,,,
7675317,8571080,5000.0,5000.0,5000.0, 36 months,18.55,182.15,D,D2,supplier pricing specialist,10+ years,MORTGAGE,33000.0,Source Verified,Oct-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7675317,,other,help,567xx,MN,26.22,0.0,Apr-2002,0.0,,,6.0,0.0,5680.0,53.1,12.0,w,0.0,0.0,2547.13,2547.13,1245.0,758.65,0.0,543.48,5.4348,Sep-2014,182.15,,Feb-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,110162.0,,,,,,,,,,,,10700.0,,,
64047162,68477874,5000.0,5000.0,5000.0, 36 months,7.89,156.43,A,A5,Subsurface Utility Engineering Manager,< 1 year,RENT,60000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64047162,,debt_consolidation,Debt consolidation,282xx,NC,2.1,0.0,Jun-2003,0.0,44.0,90.0,8.0,1.0,1517.0,5.8,27.0,w,4752.08,4752.08,310.67,310.67,247.92,62.75,0.0,0.0,0.0,Jan-2016,156.43,Feb-2016,Jan-2016,0.0,44.0,1.0,INDIVIDUAL,,,,0.0,0.0,1517.0,,,,,,,,,,,,26100.0,,,
1529783,1793630,18000.0,18000.0,18000.0, 36 months,18.75,679.91,D,D3,US ARMY,10+ years,MORTGAGE,104000.0,Source Verified,Sep-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1529783,"  Borrower added on 09/09/12 > I am an active duty military officer that just came off deployment.  In returning, the Army has move my family( not much notice)  which is fully paid for. Bottomline,we just signed a tennat to rent our home, but not until DEC 2012.In moving, we put alot of expense on CC and wold like to consolidate.<br>",debt_consolidation,consolidation,808xx,CO,21.73,0.0,May-1998,3.0,50.0,,17.0,0.0,44408.0,83.9,37.0,f,0.0,0.0,22064.5622903,22064.56,18000.0,4049.56,15.0,0.0,0.0,May-2015,1817.11,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,372.0,267898.0,,,,,,,,,,,,52905.0,,,
48484851,51733589,18000.0,18000.0,18000.0, 60 months,13.99,418.74,C,C4,Account Manager/HSE Specialist,2 years,MORTGAGE,80000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48484851,,debt_consolidation,Debt consolidation,783xx,TX,16.71,0.0,Aug-1996,0.0,,,5.0,0.0,7591.0,89.3,18.0,w,16485.62,16485.62,2917.19,2917.19,1514.38,1402.81,0.0,0.0,0.0,Jan-2016,418.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,195188.0,,,,,,,,,,,,8500.0,,,
65954211,70648925,28350.0,28350.0,28350.0, 60 months,16.99,704.42,D,D3,Deal Desk,1 year,MORTGAGE,85000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65954211,,debt_consolidation,Debt consolidation,921xx,CA,26.09,0.0,Sep-1998,1.0,70.0,,38.0,0.0,16181.0,30.0,53.0,w,28046.97,28046.97,677.66,677.66,303.03,374.63,0.0,0.0,0.0,Jan-2016,704.42,Feb-2016,Jan-2016,0.0,70.0,1.0,INDIVIDUAL,,,,0.0,0.0,121707.0,,,,,,,,,,,,53900.0,,,
540779,698139,9600.0,9600.0,9600.0, 36 months,15.21,333.78,D,D2,oregon department of corrections,3 years,MORTGAGE,51500.0,Not Verified,Jul-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=540779,,debt_consolidation,Paying off loan shark,976xx,OR,19.43,0.0,Oct-2000,0.0,39.0,,13.0,0.0,5147.0,97.1,29.0,f,0.0,0.0,10781.17,10781.17,9600.0,1181.17,0.0,0.0,0.0,Jun-2011,7458.62,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
57244167,60946879,6500.0,6500.0,6500.0, 36 months,9.99,209.71,B,B3,Library Associate,10+ years,MORTGAGE,34500.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57244167,,debt_consolidation,Debt consolidation,440xx,OH,10.69,0.0,Nov-2002,0.0,,,7.0,0.0,6106.0,34.7,12.0,w,5708.95,5708.95,1044.94,1044.94,791.05,253.89,0.0,0.0,0.0,Jan-2016,209.71,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,117109.0,,,,,,,,,,,,17600.0,,,
46358565,49496355,20000.0,20000.0,20000.0, 36 months,9.17,637.58,B,B2,General Manager,10+ years,MORTGAGE,122180.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46358565,,home_improvement,Home improvement,280xx,NC,12.83,0.0,Sep-1994,1.0,,,8.0,0.0,5738.0,28.8,21.0,w,16016.71,16016.71,5080.26,5080.26,3983.29,1096.97,0.0,0.0,0.0,Dec-2015,637.58,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,186244.0,,,,,,,,,,,,19900.0,,,
65493395,70080148,21000.0,21000.0,21000.0, 36 months,13.67,714.37,C,C4,Assistant Controller,< 1 year,RENT,100000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65493395,,debt_consolidation,Debt consolidation,984xx,WA,15.68,0.0,Aug-2001,2.0,30.0,,9.0,0.0,17520.0,59.8,26.0,w,20524.86,20524.86,698.42,698.42,475.14,223.28,0.0,0.0,0.0,Dec-2015,714.37,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,68038.0,,,,,,,,,,,,29300.0,,,
